Planet_Name,SNR_Emission_15_micron,SNR_Emission_5_micron,SNR_Transmission_K_mag,Rp,Mp,Tday,Teq,log10g_p,Period,Transit_Duration,K_mag,Distance,Teff,log10g_s,Transit_Flag,Catalog_Name
HATS-9 b,0.201,0.082,0.044,1.24,0.837,2270,1909,3.133,1.9153,3.5083,11.5,638.7,5599,4.1,TRUE,nexsci
HD 106315 b,0.002,0.006,0.025,0.22,0.03964,1374,1155,3.315,9.5524,3.775,7.9,109.35,6327,4.25,TRUE,nexsci
HD 106315 c,0.001,0.011,0.099,0.39,0.04782,1056,888,2.896,21.057,4.693,7.9,109.35,6327,4.25,TRUE,nexsci
HD 118203 b,0.41,0.327,0.064,1.17,2.79,1824,1534,3.702,6.1335,5.661,6.5,92.26,5864,4.08,TRUE,nexsci
HD 149026 b,0.347,0.212,0.188,0.74,0.38,2014,1694,3.236,2.8759,3.2828,6.8,75.86,6179,4.37,TRUE,nexsci
HD 17156 b,0.01,0.092,0.029,1.1,3.51,1069,899,3.857,21.2166,3.1435,6.8,78.09,6040,4.2,TRUE,nexsci
HD 189733 b,0.788,1.457,0.753,1.13,1.13,1419,1193,3.341,2.2186,1.8234,5.5,19.76,5052,4.49,TRUE,nexsci
HD 209458 b,1.07,0.999,0.973,1.39,0.73,1756,1477,2.972,3.5247,3.072,6.3,48.3,6091,4.45,TRUE,nexsci
HD 219134 b,0.009,0.032,0.185,0.14,0.01491,1209,1016,3.257,3.0929,0.925,3.3,6.53,4699,4.57,TRUE,nexsci
HD 219134 c,0.001,0.018,0.173,0.14,0.01372,931,783,3.271,6.7646,1.617,3.3,6.53,4699,4.57,TRUE,nexsci
HD 3167 b,0.039,0.018,0.063,0.15,0.01564,2112,1776,3.242,0.9596,1.609,7.1,47.29,5261,4.53,TRUE,nexsci
HD 89345 b,0.014,0.042,0.168,0.66,0.11,1296,1089,2.797,11.8143,5.7336,7.7,132.34,5576,4.02,TRUE,nexsci
HD 97658 b,0.001,0.013,0.117,0.19,0.02611,900,757,3.258,9.4897,2.8488,5.7,21.56,5212,4.64,TRUE,nexsci
K2-100 b,0.037,0.017,0.035,0.35,0.06859,2188,1840,3.152,1.6739,1.6056,9.2,188.96,5945,4.33,TRUE,nexsci
K2-111 b,0.002,0.003,0.013,0.16,0.01756,1558,1310,3.22,5.3518,3.38,9.4,200.39,5775,4.22,TRUE,nexsci
K2-105 b,0.001,0.005,0.016,0.32,0.09439,1103,927,3.359,8.267,3.4622,10.1,197.99,5636,4.49,TRUE,nexsci
K2-107 b,0.143,0.072,0.052,1.43,0.84,2146,1804,3.01,3.314,3.2232,11.2,685.2,6061,4.04,TRUE,nexsci
K2-108 b,0.011,0.009,0.011,0.48,0.18689,1767,1486,3.311,4.734,3.5496,10.6,477.3,5599,4.02,TRUE,nexsci
K2-113 b,0.015,0.029,0.015,1.08,1.29,1426,1199,3.436,5.8177,3.0744,11.9,635.72,5660,4.27,TRUE,nexsci
K2-117 b,0.001,0.005,0.031,0.18,0.015,1125,946,3.055,1.2916,1.152,10.6,101.63,3778,4.75,TRUE,nexsci
K2-11 b,0.001,0.001,0.003,0.67,0.14,1488,1251,2.883,39.9377,5.21,11.3,329.31,5433,4.56,TRUE,nexsci
K2-121 b,0.001,0.019,0.101,0.67,0.139,878,738,2.884,5.1858,2.0304,10.6,169.4,4690,4.63,TRUE,nexsci
K2-127 b,0.002,0.017,0.056,0.75,0.167,1051,884,2.87,3.5882,2.3208,12.8,710,4575,4.65,TRUE,nexsci
K2-12 b,0.001,0.002,0.021,0.22,0.01636,1223,1029,2.931,8.2825,4.18,10.6,326.38,5672,4.3,TRUE,nexsci
K2-131 b,0.029,0.008,0.014,0.15,0.02486,2646,2225,3.432,0.3693,1.0117,10.1,152.51,5120,4.61,TRUE,nexsci
K2-132 b,0.057,0.041,0.04,1.3,0.49,1799,1513,2.857,9.1751,7.169,9.5,609.82,4840,3.3,TRUE,nexsci
K2-137 b,0.002,0.002,0,0.06,0.5,1499,1261,5.581,0.1797,0.6288,10.9,98.88,3697,5,TRUE,nexsci
K2-138 b,0.002,0.002,0.014,0.14,0.00975,1548,1302,3.123,2.3531,2.01,10.3,202.59,5356,4.54,TRUE,nexsci
K2-138 c,0.002,0.004,0.024,0.2,0.01985,1349,1134,3.068,3.56,2.38,10.3,202.59,5356,4.54,TRUE,nexsci
K2-138 d,0.001,0.003,0.02,0.21,0.02492,1173,987,3.134,5.4048,2.7,10.3,202.59,5356,4.54,TRUE,nexsci
K2-140 b,0.019,0.065,0.059,1.21,0.93,1264,1063,3.197,6.5692,3.81,11,347.92,5585,4.4,TRUE,nexsci
K2-141 b,0.063,0.017,0.038,0.14,0.01564,2500,2103,3.328,0.2803,0.94,8.4,61.87,4570,4.62,TRUE,nexsci
K2-167 b,0.003,0.007,0.047,0.2,0.02045,1395,1173,3.081,9.9775,3.631,6.9,80.9,6011,4.24,TRUE,nexsci
K2-181 b,0.001,0.002,0.015,0.25,0.0266,1252,1053,3.013,6.8943,2.6712,11,360.91,5608,4.38,TRUE,nexsci
K2-182 b,0.001,0.005,0.015,0.24,0.06293,1149,966,3.433,4.737,2.5704,9.9,154.83,5170,4.61,TRUE,nexsci
K2-187 b,0.004,0.002,0.011,0.11,0.00588,2218,1865,3.105,0.774,1.5792,11.2,330.92,5438,4.6,TRUE,nexsci
K2-187 c,0.001,0.001,0.01,0.13,0.008,1435,1207,3.103,2.8715,2.376,11.2,330.92,5438,4.6,TRUE,nexsci
K2-188 c,0.001,0.002,0.014,0.25,0.0264,1334,1122,3.013,7.8103,3.5808,11.1,446.82,5977,4.31,TRUE,nexsci
K2-189 b,0.001,0.002,0.014,0.14,0.0092,1554,1306,3.091,2.5883,2.22,10.6,242.11,5519,4.53,TRUE,nexsci
K2-19 b,0.001,0.014,0.084,0.62,0.10194,1016,854,2.812,7.9222,3.237,11.2,289.83,5322,4.51,TRUE,nexsci
K2-214 b,0.001,0.002,0.016,0.22,0.0204,1310,1102,3.031,8.5968,3.7296,10.2,300.64,5854,4.25,TRUE,nexsci
K2-216 b,0.002,0.004,0.013,0.16,0.02517,1309,1101,3.409,2.1748,1.84,9.7,115.46,4503,4.57,TRUE,nexsci
K2-22 b,0.01,0.006,0,0.2,1.4,1786,1502,4.917,0.3811,0.5856,11.9,243.84,3879,4.7,TRUE,nexsci
K2-232 b,0.019,0.103,0.226,1,0.398,1181,993,2.994,11.1685,5.0302,8.4,130.72,6154,4.38,TRUE,nexsci
K2-233 b,0.002,0.005,0.009,0.12,0.03543,1337,1124,3.785,2.4675,1.988,8.4,67.51,5033,4.64,TRUE,nexsci
K2-237 b,0.437,0.221,0.104,1.45,1.363,2170,1825,3.209,2.1805,2.9278,10.2,315,6360,4.34,TRUE,nexsci
K2-238 b,0.066,0.045,0.029,1.3,0.86,1898,1596,3.101,3.2047,3.0705,12,537.96,5630,4.11,TRUE,nexsci
K2-260 b,0.317,0.13,0.059,1.55,1.42,2361,1986,3.165,2.6267,4.087,11.1,663.83,6367,4.15,TRUE,nexsci
K2-261 b,0.011,0.041,0.127,0.85,0.188,1244,1046,2.81,11.6335,5.138,8.9,213.28,5445,4.04,TRUE,nexsci
K2-265 b,0.004,0.004,0.014,0.15,0.02058,1692,1423,3.338,2.3692,2.266,9.3,138.67,5477,4.42,TRUE,nexsci
K2-266 b,0.034,0.021,0.056,0.29,0.03545,1799,1513,3.007,0.6585,0.3334,8.9,77.56,4285,4.58,TRUE,nexsci
K2-268 b,0.001,0.001,0.01,0.13,0.00899,1473,1239,3.094,2.1517,1.97,11.6,327.78,5106,4.58,TRUE,nexsci
K2-269 b,0.001,0.001,0.008,0.14,0.00972,1861,1565,3.09,4.145,2.7096,10.2,360.76,6209,4.18,TRUE,nexsci
K2-270 b,0.001,0.001,0.01,0.12,0.0078,1561,1313,3.106,1.5431,1.644,11.4,280.52,4877,4.59,TRUE,nexsci
K2-271 b,0.002,0.009,0.037,0.65,0.131,1161,976,2.887,8.5624,3.24,12.2,564.45,5644,4.37,TRUE,nexsci
K2-275 b,0.004,0.009,0.048,0.21,0.0191,1386,1165,3.035,3.281,1.9296,9.7,123.44,4841,4.65,TRUE,nexsci
K2-277 b,0.001,0.004,0.031,0.18,0.0155,1248,1049,3.05,6.3268,1.944,8.7,113.12,5741,4.48,TRUE,nexsci
K2-278 b,0.005,0.003,0.011,0.27,0.0288,2222,1869,3.004,3.335,3.936,11.7,786.44,6747,4.17,TRUE,nexsci
K2-27 b,0.001,0.007,0.025,0.4,0.09722,1097,922,3.178,6.7713,2.802,10.7,249.65,5248,4.48,TRUE,nexsci
K2-282 b,0.001,0.002,0.011,0.22,0.0214,1412,1187,3.028,4.1698,2.7312,12,496.29,5499,4.5,TRUE,nexsci
K2-283 b,0.004,0.006,0.022,0.31,0.0383,1540,1295,2.984,1.921,1.7496,12,402.92,5060,4.56,TRUE,nexsci
K2-29 b,0.069,0.149,0.139,1.19,0.73,1388,1167,3.106,3.2588,2.22,10.1,178.47,5358,4.54,TRUE,nexsci
K2-30 b,0.021,0.064,0.074,1.04,0.579,1296,1090,3.124,4.0985,2.3976,11.1,333.04,5425,4.54,TRUE,nexsci
K2-31 b,0.391,0.298,0.074,1.06,1.774,1803,1516,3.593,1.2578,0.9816,8.9,110.53,5280,4.6,TRUE,nexsci
K2-32 b,0.001,0.014,0.136,0.47,0.0472,994,836,2.718,8.992,3.488,9.8,157.68,5271,4.49,TRUE,nexsci
K2-33 b,0.002,0.016,0.001,0.45,3.7,1029,865,4.656,5.4249,4.08,10,139.27,3540,4.06,TRUE,nexsci
K2-34 b,0.169,0.105,0.035,1.23,1.698,2005,1686,3.446,2.9956,2.4768,10.2,348.65,6168,4.2,TRUE,nexsci
K2-36 b,0.003,0.003,0.014,0.13,0.01353,1581,1330,3.311,1.4226,1.1232,9.5,109.75,4916,4.62,TRUE,nexsci
K2-36 c,0.001,0.006,0.056,0.28,0.02486,1017,856,2.88,5.3409,1.153,9.5,109.75,4916,4.62,TRUE,nexsci
K2-37 b,0.001,0.002,0.016,0.14,0.0101,1266,1065,3.082,4.4412,2.3,10.1,179.94,5413,4.52,TRUE,nexsci
K2-37 c,0.001,0.004,0.032,0.24,0.0252,1119,941,3.017,6.429,2.9016,10.1,179.94,5413,4.52,TRUE,nexsci
K2-38 b,0.002,0.002,0.008,0.15,0.02423,1557,1310,3.438,4.0159,2.74,9.5,192.69,5705,4.36,TRUE,nexsci
K2-39 b,0.054,0.027,0.056,0.56,0.09,2019,1698,2.852,4.6054,8.184,8.5,307.47,4881,3.44,TRUE,nexsci
K2-44 b,0.002,0.002,0.012,0.22,0.0204,1740,1463,3.031,5.657,4.296,10.7,476.7,5912,4.1,TRUE,nexsci
K2-45 b,0.003,0.024,0.08,0.6,0.114,1055,887,2.896,1.7293,1.689,12.8,495.32,4103,4.82,TRUE,nexsci
K2-52 b,0.196,0.069,0,1.61,144,2610,2195,5.141,3.5351,5.4312,11.9,1038.41,7147,3.98,TRUE,nexsci
K2-55 b,0.002,0.012,0.062,0.34,0.044,1086,913,2.972,2.8493,2.006,10.5,159.52,4456,4.67,TRUE,nexsci
K2-58 c,0.002,0.002,0.018,0.14,0.0102,1539,1294,3.08,2.5373,1.996,10.2,181.75,5413,4.52,TRUE,nexsci
K2-60 b,0.022,0.029,0.023,0.68,0.426,1573,1323,3.355,3.0027,3.124,11,491.87,5500,4.07,TRUE,nexsci
K2-61 b,0.004,0.002,0.011,0.22,0.0211,2126,1787,3.03,2.573,2.33,11.4,405.73,6293,4.25,TRUE,nexsci
K2-66 b,0.003,0.002,0.004,0.22,0.06702,1784,1500,3.528,5.0696,4.4,10.6,513.88,5887,4.03,TRUE,nexsci
K2-73 b,0.001,0.003,0.021,0.22,0.0207,1267,1065,3.029,7.4954,3.5904,10.3,269.18,5922,4.41,TRUE,nexsci
K2-75 b,0.001,0.002,0.01,0.24,0.0239,1509,1269,3.019,7.8142,5.184,11.2,561.93,5995,4.12,TRUE,nexsci
K2-79 b,0.001,0.006,0.062,0.36,0.02895,1212,1020,2.731,10.9947,4.4856,9.9,256.01,5897,4.25,TRUE,nexsci
K2-85 b,0.006,0.004,0.021,0.11,0.00588,1836,1544,3.105,0.6846,0.8184,9.5,97.22,4427,4.3,TRUE,nexsci
K2-87 b,0.003,0.011,0.039,0.68,0.141,1272,1069,2.881,9.7266,4.56,11.2,491.24,5747,4.21,TRUE,nexsci
K2-97 b,0.027,0.014,0.009,0.95,0.48,1950,1640,3.123,8.4067,6.072,10,878.43,4717,3.22,TRUE,nexsci
K2-98 b,0.003,0.006,0.019,0.46,0.10131,1421,1195,3.067,10.1364,5.03,10.9,518.63,6172,4.13,TRUE,nexsci
K2-99 b,0.015,0.03,0.021,1.05,0.97,1447,1217,3.342,18.252,11.496,9.7,519.23,6217,3.81,TRUE,nexsci
KELT-10 b,0.202,0.239,0.263,1.4,0.679,1637,1377,2.934,4.1663,3.744,9.3,188.4,5948,4.32,TRUE,nexsci
KELT-11 b,0.878,0.473,1.42,1.35,0.171,2026,1703,2.367,4.7361,7.082,6.1,99.16,5375,3.7,TRUE,nexsci
KELT-12 b,0.37,0.192,0.16,1.78,0.95,2140,1800,2.871,5.0316,5.6042,9.4,368.03,6279,3.89,TRUE,nexsci
KELT-14 b,0.919,0.357,0.178,1.74,1.284,2333,1962,3.02,1.7101,2.1881,9.4,250.12,5720,4.17,TRUE,nexsci
KELT-15 b,0.46,0.232,0.129,1.74,1.31,2138,1798,3.03,3.3294,4.0123,9.9,324.68,6003,4.17,TRUE,nexsci
KELT-16 b,0.912,0.235,0.043,1.42,2.75,2917,2453,3.532,0.969,2.5496,10.6,444.59,6236,4.25,TRUE,nexsci
KELT-17 b,0.809,0.324,0.184,1.52,1.31,2485,2090,3.145,3.0802,3.233,8.6,226.5,7454,4.22,TRUE,nexsci
KELT-18 b,0.709,0.267,0.152,1.57,1.18,2478,2084,3.074,2.8718,4.541,9.2,321.38,6670,4.06,TRUE,nexsci
KELT-19 A b,0.68,0.326,0.079,1.91,4.07,2305,1938,3.442,4.6117,4.3944,9.2,300.28,7500,4.13,TRUE,nexsci
KELT-1 b,0.772,0.211,0.003,1.11,27.23,2876,2418,4.739,1.2175,2.7646,9.4,268.43,6518,4.25,TRUE,nexsci
KELT-20 b,2.228,0.816,0.235,1.74,3.382,2691,2263,3.442,3.4741,3.5523,7.4,136.43,8720,4.29,TRUE,nexsci
KELT-21 b,0.462,0.195,0.04,1.59,3.91,2441,2053,3.586,3.6128,4.1054,10.1,470.88,7598,4.17,TRUE,nexsci
KELT-2 A b,0.767,0.396,0.14,1.35,1.7,2150,1808,3.364,4.1138,4.941,7.3,134.06,6327,4.5,TRUE,nexsci
KELT-3 b,0.809,0.342,0.115,1.56,1.94,2321,1952,3.296,2.7034,3.1512,8.7,210.25,6304,4.2,TRUE,nexsci
KELT-4 A b,0.843,0.421,0.342,1.7,0.902,2167,1822,2.889,2.9896,3.3504,8.7,218.05,6206,4.11,TRUE,nexsci
KELT-6 b,0.113,0.137,0.19,1.3,0.52,1633,1374,2.882,7.8457,5.892,9.1,240.73,6102,4.07,TRUE,nexsci
KELT-7 b,1.528,0.577,0.288,1.6,1.39,2485,2090,3.129,2.7348,3.5112,7.5,136.68,6768,4.5,TRUE,nexsci
KELT-8 b,0.441,0.32,0.351,1.62,0.66,1869,1572,2.795,3.2441,3.6774,9.2,197.57,5754,4.08,TRUE,nexsci
KELT-9 b,5.175,0.875,0.293,1.89,2.88,4815,4049,3.3,1.4811,4.1588,7.5,204.46,10170,4.09,TRUE,nexsci
Kepler-1002 b,0.002,0.001,0.009,0.15,0.0112,1859,1563,3.074,4.3364,4.1031,10.4,408.3,6144,4.13,TRUE,nexsci
Kepler-1003 b,0.001,0.001,0.004,0.16,0.012,1798,1512,3.071,3.5549,2.1004,12.6,941.9,6109,4.35,TRUE,nexsci
Kepler-1004 b,0.013,0.006,0.012,0.56,0.102,2027,1704,2.906,5.2879,8.528,11.1,1152.68,4972,3.43,TRUE,nexsci
Kepler-100 b,0.001,0.001,0.003,0.12,0.023,1520,1278,3.612,6.8871,4.4276,9.8,304.64,5825,4.12,TRUE,nexsci
Kepler-101 b,0.011,0.008,0.011,0.51,0.16,1864,1568,3.183,3.4877,3.8366,12,927.98,5667,4.12,TRUE,nexsci
Kepler-1015 b,0.001,0.001,0.009,0.32,0.0388,1398,1175,2.981,16.0049,6.4648,11.7,739.36,6769,4.09,TRUE,nexsci
Kepler-1016 b,0.001,0.001,0.005,0.19,0.017,1905,1602,3.049,1.9545,2.096,13.7,1402.82,5821,4.44,TRUE,nexsci
Kepler-1019 b,0.001,0.002,0.013,0.13,0.00859,1400,1177,3.1,1.4112,1.3912,11,194.18,4433,4.64,TRUE,nexsci
Kepler-1027 b,0.001,0.001,0.011,0.08,0.00201,1643,1382,2.902,1.9078,1.8531,11.1,405.1,5436,4.57,TRUE,nexsci
Kepler-1031 b,0.001,0,0.006,0.08,0.00186,2471,2078,2.88,1.2262,2.1689,12.4,682.88,6011,4.38,TRUE,nexsci
Kepler-1037 b,0.001,0.001,0.005,0.11,0.00687,1837,1545,3.117,1.0638,1.0764,12.2,446.91,5105,4.57,TRUE,nexsci
Kepler-1039 b,0.002,0.002,0.01,0.13,0.00859,1771,1489,3.1,0.9349,1.4174,11.8,306.91,4870,4.6,TRUE,nexsci
Kepler-1054 b,0.001,0.001,0.007,0.23,0.0233,1774,1491,3.019,4.3066,4.1107,12.7,1090.51,6209,4.26,TRUE,nexsci
Kepler-1055 b,0.001,0.001,0.006,0.11,0.00642,1749,1471,3.119,2.295,1.6459,11.6,389.4,5723,4.49,TRUE,nexsci
Kepler-105 b,0.005,0.005,0.068,0.43,0.016,1795,1509,2.333,5.4122,2.9472,11.5,459.22,6397,4.15,TRUE,nexsci
Kepler-1061 b,0.002,0.001,0.008,0.18,0.0144,1837,1544,3.057,2.758,2.1489,11.9,543.38,6067,4.42,TRUE,nexsci
Kepler-1065 b,0.001,0.002,0.008,0.33,0.0422,1461,1228,2.975,3.6093,1.7448,13.7,1122.48,5635,4.49,TRUE,nexsci
Kepler-1066 b,0.004,0.003,0.014,0.21,0.0194,1892,1591,3.033,1.9316,1.6283,11.4,344.25,5762,4.45,TRUE,nexsci
Kepler-1067 b,0.001,0,0.005,0.07,0.00137,2430,2043,2.828,0.7621,1.076,12.7,667.69,5592,4.49,TRUE,nexsci
Kepler-1072 b,0.002,0.001,0.005,0.14,0.00982,2490,2094,3.088,1.5691,2.7835,12.6,982.72,6199,4.27,TRUE,nexsci
Kepler-1078 b,0.001,0.001,0.005,0.17,0.0134,1567,1318,3.06,3.0073,4.4302,13.9,2481.71,5612,4.49,TRUE,nexsci
Kepler-107 b,0.001,0.001,0.005,0.14,0.01196,1896,1595,3.199,3.18,3.633,11.1,526,5854,4.21,TRUE,nexsci
Kepler-107 c,0.001,0.001,0.002,0.14,0.03146,1642,1380,3.587,4.9015,4.269,11.1,526,5854,4.21,TRUE,nexsci
Kepler-1082 b,0.001,0.001,0.005,0.1,0.00459,2262,1902,3.056,1.5432,2.5779,12,739.56,5923,4.33,TRUE,nexsci
Kepler-1084 b,0.002,0.001,0.007,0.1,0.00444,2203,1853,3.05,2.0533,2.3751,10.8,405.53,6113,4.27,TRUE,nexsci
Kepler-1087 b,0.001,0,0.014,0.05,0.00052,2554,2148,2.645,0.6938,1.5236,11.2,362.62,5589,4.48,TRUE,nexsci
Kepler-1091 b,0.001,0.001,0.004,0.13,0.00859,2145,1804,3.1,1.4347,1.862,13.1,914.3,5851,4.42,TRUE,nexsci
Kepler-1099 b,0.002,0.001,0.005,0.25,0.0264,1823,1533,3.013,2.1685,1.458,13.7,1022.8,5837,4.45,TRUE,nexsci
Kepler-109 b,0.001,0.002,0.015,0.22,0.01542,1519,1278,2.89,6.4816,3.649,11,474.86,5950,4.21,TRUE,nexsci
Kepler-10 b,0.014,0.004,0.019,0.13,0.01026,2596,2183,3.171,0.8375,1.811,9.5,185.51,5708,4.34,TRUE,nexsci
K2-285 b,0.002,0.006,0.028,0.23,0.03046,1298,1091,3.151,3.4717,2.18,10,154.96,4975,4.4,TRUE,nexsci
TOI-150.01,0.099,0.112,0.031,1.25,2.51,1673,1406,3.597,5.8575,5.8548,9.9,336.27,6255,4.13,TRUE,nexsci
Kepler-1106 b,0.002,0.001,0.004,0.15,0.0106,2449,2059,3.085,1.2528,2.0755,13.2,1090.7,6104,4.35,TRUE,nexsci
Kepler-1107 b,0.004,0.001,0.007,0.12,0.00742,2437,2049,3.106,0.571,1.042,12.2,428.8,5268,4.55,TRUE,nexsci
Kepler-111 b,0.001,0.001,0.005,0.14,0.00982,1714,1441,3.088,3.3418,2.769,12.1,657.22,5952,4.38,TRUE,nexsci
Kepler-1139 b,0.002,0.001,0.005,0.11,0.0057,2364,1987,3.099,0.8132,1.4276,12.3,495.16,5550,4.5,TRUE,nexsci
Kepler-1148 b,0.001,0.001,0.005,0.15,0.011,1855,1560,3.078,1.1045,1.0547,13.2,625.69,5054,4.58,TRUE,nexsci
Kepler-1153 b,0.001,0.001,0.004,0.15,0.0115,1768,1487,3.08,1.7558,1.9425,14,1119.49,5470,4.52,TRUE,nexsci
Kepler-1154 b,0.001,0.001,0.004,0.21,0.0191,1727,1452,3.035,5.1856,4.054,13.3,1460.1,6327,4.23,TRUE,nexsci
Kepler-117 b,0.001,0.004,0.027,0.72,0.094,1177,990,2.654,18.7959,7.258,13,1455.57,6150,4.1,TRUE,nexsci
Kepler-1167 b,0.002,0.001,0.005,0.15,0.0112,1866,1569,3.074,1.0039,1.4562,13.7,820.9,4971,4.6,TRUE,nexsci
Kepler-116 b,0.001,0.002,0.008,0.3,0.0364,1615,1358,2.987,5.9687,3.651,12.4,955.17,6142,4.2,TRUE,nexsci
Kepler-1171 b,0.016,0.004,0.014,0.23,0.0223,3347,2815,3.027,1.4426,3.0151,10.5,573,7044,4.05,TRUE,nexsci
Kepler-1173 b,0.001,0.001,0.007,0.08,0.00201,2177,1830,2.902,0.7699,1.0243,11.9,377.06,5252,4.55,TRUE,nexsci
Kepler-1189 b,0.001,0.001,0.005,0.16,0.0119,1718,1445,3.072,3.7886,3.492,12.7,782.85,6012,4.36,TRUE,nexsci
Kepler-1193 b,0.001,0,0.004,0.12,0.00724,1856,1561,3.11,2.8327,2.306,12.1,802.12,5908,4.31,TRUE,nexsci
Kepler-119 b,0.004,0.005,0.02,0.32,0.0398,1572,1322,2.981,2.4221,2.5633,12.6,702,5595,4.57,TRUE,nexsci
Kepler-1203 b,0.002,0.001,0.01,0.1,0.00377,1722,1448,3.015,0.588,1.1451,12.1,317.02,4105,4.67,TRUE,nexsci
Kepler-1205 b,0.001,0.001,0.004,0.13,0.00809,1927,1620,3.101,1.0784,1.2297,13.3,698.49,5226,4.56,TRUE,nexsci
Kepler-1206 b,0.001,0.001,0.004,0.15,0.0105,1708,1437,3.087,1.217,1.3101,13.7,762.02,4877,4.6,TRUE,nexsci
Kepler-1217 b,0.001,0.001,0.003,0.18,0.0145,1949,1639,3.055,2.0323,1.6762,13.8,1347.71,5905,4.4,TRUE,nexsci
Kepler-1228 b,0.004,0.002,0.007,0.14,0.0094,2234,1878,3.094,0.5774,1.0852,12.8,515.45,5063,4.59,TRUE,nexsci
Kepler-122 b,0.001,0.001,0.006,0.21,0.0191,1515,1274,3.035,5.7662,3.8314,12.8,1027.45,6050,4.3,TRUE,nexsci
Kepler-122 c,0.001,0.003,0.017,0.52,0.0912,1166,981,2.916,12.466,5.0066,12.8,1027.45,6050,4.3,TRUE,nexsci
Kepler-1238 b,0.001,0.001,0.003,0.17,0.0138,1915,1611,3.063,4.1479,3.829,13.3,1632.13,6386,4.21,TRUE,nexsci
Kepler-1239 b,0.001,0.001,0.003,0.26,0.0275,1887,1586,3.007,5.191,4.268,14.4,2140.6,6564,4.2,TRUE,nexsci
Kepler-1244 b,0.001,0.001,0.004,0.12,0.00752,2275,1913,3.112,3.7043,3.281,11.3,1075.81,6680,4.1,TRUE,nexsci
Kepler-1258 b,0.001,0,0.006,0.08,0.00178,2350,1976,2.872,0.9849,1.9543,12.4,717.55,5839,4.45,TRUE,nexsci
Kepler-1259 b,0.002,0.001,0.005,0.13,0.00829,2141,1801,3.098,0.6631,1.1522,13.3,805.56,5053,4.58,TRUE,nexsci
Kepler-1264 b,0.001,0,0.003,0.1,0.00553,2379,2000,3.095,0.9685,1.2904,12.9,801.99,5791,4.45,TRUE,nexsci
Kepler-1270 b,0.004,0.002,0.005,0.3,0.0346,2066,1738,2.991,6.0336,10.049,11.2,1095.05,5047,3.49,TRUE,nexsci
Kepler-1271 b,0.001,0.001,0.004,0.13,0.00879,1911,1607,3.097,3.0256,3.0008,12.5,831.99,6143,4.31,TRUE,nexsci
Kepler-1274 b,0.001,0.001,0.004,0.13,0.00819,1839,1546,3.1,6.9815,5.896,10.5,614.65,6179,3.93,TRUE,nexsci
Kepler-1284 b,0.001,0.001,0.003,0.11,0.00606,2184,1836,3.11,0.6641,1.0925,13.6,882.32,5123,4.57,TRUE,nexsci
Kepler-1288 b,0.001,0,0.004,0.1,0.00459,1915,1610,3.056,2.7612,3.662,12,814.08,6132,4.29,TRUE,nexsci
Kepler-1298 b,0.001,0.001,0.005,0.12,0.00714,1795,1510,3.112,7.1281,5.614,10.1,544.16,6339,4,TRUE,nexsci
Kepler-12 b,0.103,0.093,0.187,1.75,0.432,1764,1484,2.542,4.438,4.6981,12.1,881.39,5947,4.17,TRUE,nexsci
Kepler-1310 b,0.004,0.001,0.006,0.13,0.00839,2454,2063,3.104,0.6793,1.1783,12.4,569.18,5549,4.51,TRUE,nexsci
Kepler-1311 c,0.001,0.001,0.004,0.11,0.00624,2033,1710,3.115,2.5357,3.941,11.8,866.33,5748,4.16,TRUE,nexsci
Kepler-1313 b,0.001,0.002,0.016,0.16,0.0118,1344,1130,3.074,3.8331,1.51,10.1,174.23,5453,4.54,TRUE,nexsci
Kepler-1315 b,0.002,0.001,0.006,0.12,0.0078,1891,1590,3.106,0.8434,1.4362,12.7,480.87,4861,4.6,TRUE,nexsci
Kepler-1317 b,0.003,0.001,0.006,0.14,0.00961,2317,1949,3.091,0.5689,1.2177,13.3,728.3,5144,4.57,TRUE,nexsci
Kepler-1320 b,0.001,0.001,0.005,0.15,0.0111,1861,1565,3.076,0.8684,1.0575,13.7,647.42,4817,4.6,TRUE,nexsci
Kepler-1322 b,0.002,0.001,0.004,0.14,0.0101,2170,1825,3.082,0.9629,1.6802,14.1,1350.32,5488,4.52,TRUE,nexsci
Kepler-1323 b,0.006,0.001,0.007,0.14,0.0092,3029,2547,3.091,0.9299,1.7428,11.1,465.42,6169,4.21,TRUE,nexsci
Kepler-1331 b,0.001,0.001,0.006,0.09,0.00364,1802,1515,3.009,0.7892,0.9268,12.3,319.2,4508,4.63,TRUE,nexsci
Kepler-1338 b,0.001,0,0.006,0.08,0.00227,2499,2102,2.923,0.9351,1.6172,12.1,753.26,5909,4.41,TRUE,nexsci
Kepler-1339 b,0.001,0,0.014,0.06,0.0009,2019,1698,2.75,1.3416,1.6462,10.6,371.05,5586,4.47,TRUE,nexsci
Kepler-1340 b,0.003,0.001,0.003,0.14,0.00951,3498,2941,3.093,0.665,1.7384,13.2,981.78,6331,4.24,TRUE,nexsci
Kepler-1342 b,0.001,0.001,0.004,0.15,0.0107,1700,1429,3.083,2.2157,1.8211,13.5,890.72,5527,4.51,TRUE,nexsci
Kepler-1349 b,0.001,0.001,0.016,0.06,0.00085,2138,1798,2.739,2.1282,3.146,9.8,276.32,6086,4.29,TRUE,nexsci
Kepler-134 b,0.001,0.001,0.01,0.18,0.0147,1522,1279,3.061,5.3174,2.8875,11,334.8,5983,4.31,TRUE,nexsci
